Strain,Biolector well,Biolector column,Biolector row,Cycle,Time,Feeding time,Volume,Accum. feed [uL],Biomass concentration [light scatter],DO%,Sample volume
Yeast_strain_3,D05,05,D,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.440000057220459,147.63999938964844,0.0
Yeast_strain_3,D06,06,D,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.609999895095825,146.6999969482422,0.0
Yeast_strain_1,E01,01,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.7100000381469727,148.3699951171875,0.0
Yeast_strain_1,E02,02,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.400000095367432,147.49000549316406,0.0
Yeast_strain_2,E03,03,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.5999999046325684,147.07000732421875,0.0
Yeast_strain_2,E04,04,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.7300000190734863,147.9199981689453,0.0
Yeast_strain_3,E05,05,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.7100000381469727,147.75999450683594,0.0
Yeast_strain_3,E06,06,E,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.859999895095825,147.77999877929688,0.0
Yeast_strain_1,F01,01,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.4600000381469727,149.17999267578125,0.0
Yeast_strain_1,F02,02,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.450000047683716,147.83999633789062,0.0
Yeast_strain_2,F03,03,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.930000066757202,147.3800048828125,0.0
Yeast_strain_2,F04,04,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.609999895095825,148.86000061035156,0.0
Yeast_strain_3,F05,05,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.869999885559082,147.89999389648438,0.0
Yeast_strain_3,F06,06,F,154.0,15.402799606323242,1.0999994277954102,801.6,1.6,3.5199999809265137,147.5399932861328,0.0
Yeast_strain_1,C01,01,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,2.9600000381469727,147.1699981689453,0.0
Yeast_strain_1,C02,02,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,2.890000104904175,147.30999755859375,0.0
Yeast_strain_2,C03,03,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,2.9100000858306885,147.5,0.0
Yeast_strain_2,C04,04,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,2.9800000190734863,147.41000366210938,0.0
Yeast_strain_3,C05,05,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.0,147.82000732421875,0.0
Yeast_strain_3,C06,06,C,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,2.940000057220459,147.42999267578125,0.0
Yeast_strain_1,D01,01,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.150000095367432,147.75,0.0
Yeast_strain_1,D02,02,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.1600000858306885,146.75999450683594,0.0
Yeast_strain_2,D03,03,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.190000057220459,147.5,0.0
Yeast_strain_2,D04,04,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.440000057220459,147.5500030517578,0.0
Yeast_strain_3,D05,05,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.3499999046325684,147.1199951171875,0.0
Yeast_strain_3,D06,06,D,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.5799999237060547,146.9199981689453,0.0
Yeast_strain_1,E01,01,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.5199999809265137,148.25999450683594,0.0
Yeast_strain_1,E02,02,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.490000009536743,147.50999450683594,0.0
Yeast_strain_2,E03,03,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.5999999046325684,147.16000366210938,0.0
Yeast_strain_2,E04,04,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.5799999237060547,147.8800048828125,0.0
Yeast_strain_3,E05,05,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.75,147.7899932861328,0.0
Yeast_strain_3,E06,06,E,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.759999990463257,147.36000061035156,0.0
Yeast_strain_1,F01,01,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.4600000381469727,148.92999267578125,0.0
Yeast_strain_1,F02,02,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.440000057220459,147.7100067138672,0.0
Yeast_strain_2,F03,03,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.7899999618530273,147.33999633789062,0.0
Yeast_strain_2,F04,04,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.5299999713897705,148.4199981689453,0.0
Yeast_strain_3,F05,05,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.7699999809265137,147.72999572753906,0.0
Yeast_strain_3,F06,06,F,155.0,15.502799987792969,1.1999998092651367,801.76,1.76,3.4100000858306885,147.44000244140625,0.0
Yeast_strain_1,C01,01,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,2.9800000190734863,147.13999938964844,0.0
Yeast_strain_1,C02,02,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,2.869999885559082,147.10000610351562,0.0
Yeast_strain_2,C03,03,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,2.970000028610229,147.6999969482422,0.0
Yeast_strain_2,C04,04,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,2.900000095367432,147.8800048828125,0.0
Yeast_strain_3,C05,05,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.009999990463257,147.47000122070312,0.0
Yeast_strain_3,C06,06,C,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,2.970000028610229,147.88999938964844,0.0
Yeast_strain_1,D01,01,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.259999990463257,147.25,0.0
Yeast_strain_1,D02,02,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.2699999809265137,146.75,0.0
Yeast_strain_2,D03,03,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.2699999809265137,147.6300048828125,0.0
Yeast_strain_2,D04,04,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.319999933242798,147.02999877929688,0.0
Yeast_strain_3,D05,05,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.430000066757202,147.0399932861328,0.0
Yeast_strain_3,D06,06,D,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.609999895095825,146.97000122070312,0.0
Yeast_strain_1,E01,01,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.75,147.77000427246094,0.0
Yeast_strain_1,E02,02,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.5299999713897705,147.38999938964844,0.0
Yeast_strain_2,E03,03,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.680000066757202,147.11000061035156,0.0
Yeast_strain_2,E04,04,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.680000066757202,148.1300048828125,0.0
Yeast_strain_3,E05,05,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.799999952316284,147.89999389648438,0.0
Yeast_strain_3,E06,06,E,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.829999923706055,147.32000732421875,0.0
Yeast_strain_1,F01,01,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.569999933242798,148.3000030517578,0.0
Yeast_strain_1,F02,02,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.5299999713897705,147.5,0.0
Yeast_strain_2,F03,03,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.849999904632568,146.9600067138672,0.0
Yeast_strain_2,F04,04,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.619999885559082,148.33999633789062,0.0
Yeast_strain_3,F05,05,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.930000066757202,147.60000610351562,0.0
Yeast_strain_3,F06,06,F,157.0,15.702799797058104,1.3999996185302734,801.92,1.92,3.430000066757202,147.2899932861328,0.0
Yeast_strain_1,C01,01,C,158.0,15.802800178527832,1.5,802.08,2.08,2.9200000762939453,147.30999755859375,0.0
Yeast_strain_1,C02,02,C,158.0,15.802800178527832,1.5,802.08,2.08,2.859999895095825,147.1699981689453,0.0
Yeast_strain_2,C03,03,C,158.0,15.802800178527832,1.5,802.08,2.08,2.930000066757202,147.38999938964844,0.0
Yeast_strain_2,C04,04,C,158.0,15.802800178527832,1.5,802.08,2.08,2.930000066757202,147.6999969482422,0.0
Yeast_strain_3,C05,05,C,158.0,15.802800178527832,1.5,802.08,2.08,3.0799999237060547,147.49000549316406,0.0
Yeast_strain_3,C06,06,C,158.0,15.802800178527832,1.5,802.08,2.08,2.940000057220459,147.6699981689453,0.0
Yeast_strain_1,D01,01,D,158.0,15.802800178527832,1.5,802.08,2.08,3.259999990463257,147.58999633789062,0.0
Yeast_strain_1,D02,02,D,158.0,15.802800178527832,1.5,802.08,2.08,3.3299999237060547,147.14999389648438,0.0
Yeast_strain_2,D03,03,D,158.0,15.802800178527832,1.5,802.08,2.08,3.25,147.39999389648438,0.0
Yeast_strain_2,D04,04,D,158.0,15.802800178527832,1.5,802.08,2.08,3.3499999046325684,147.72000122070312,0.0
Yeast_strain_3,D05,05,D,158.0,15.802800178527832,1.5,802.08,2.08,3.3499999046325684,147.1699981689453,0.0
Yeast_strain_3,D06,06,D,158.0,15.802800178527832,1.5,802.08,2.08,3.5999999046325684,146.6699981689453,0.0
Yeast_strain_1,E01,01,E,158.0,15.802800178527832,1.5,802.08,2.08,3.7100000381469727,148.10000610351562,0.0
Yeast_strain_1,E02,02,E,158.0,15.802800178527832,1.5,802.08,2.08,3.430000066757202,148.22000122070312,0.0
Yeast_strain_2,E03,03,E,158.0,15.802800178527832,1.5,802.08,2.08,3.609999895095825,147.2899932861328,0.0
Yeast_strain_2,E04,04,E,158.0,15.802800178527832,1.5,802.08,2.08,3.680000066757202,147.8000030517578,0.0
Yeast_strain_3,E05,05,E,158.0,15.802800178527832,1.5,802.08,2.08,3.7799999713897705,148.0,0.0
Yeast_strain_3,E06,06,E,158.0,15.802800178527832,1.5,802.08,2.08,3.839999914169312,147.52000427246094,0.0
Yeast_strain_1,F01,01,F,158.0,15.802800178527832,1.5,802.08,2.08,3.5,148.5800018310547,0.0
Yeast_strain_1,F02,02,F,158.0,15.802800178527832,1.5,802.08,2.08,3.470000028610229,147.25,0.0
Yeast_strain_2,F03,03,F,158.0,15.802800178527832,1.5,802.08,2.08,3.880000114440918,146.7899932861328,0.0
Yeast_strain_2,F04,04,F,158.0,15.802800178527832,1.5,802.08,2.08,3.619999885559082,148.41000366210938,0.0
Yeast_strain_3,F05,05,F,158.0,15.802800178527832,1.5,802.08,2.08,3.819999933242798,147.8800048828125,0.0
Yeast_strain_3,F06,06,F,158.0,15.802800178527832,1.5,802.08,2.08,3.4600000381469727,147.6699981689453,0.0
Yeast_strain_1,C01,01,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,2.859999895095825,147.1699981689453,0.0
Yeast_strain_1,C02,02,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,2.859999895095825,146.97000122070312,0.0
Yeast_strain_2,C03,03,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,2.970000028610229,147.6999969482422,0.0
Yeast_strain_2,C04,04,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.0799999237060547,147.55999755859375,0.0
Yeast_strain_3,C05,05,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.039999961853028,147.39999389648438,0.0
Yeast_strain_3,C06,06,C,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,2.990000009536743,147.0500030517578,0.0
Yeast_strain_1,D01,01,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.2799999713897705,147.3699951171875,0.0
Yeast_strain_1,D02,02,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.2699999809265137,147.0399932861328,0.0
Yeast_strain_2,D03,03,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.3399999141693115,147.3800048828125,0.0
Yeast_strain_2,D04,04,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.4100000858306885,147.72000122070312,0.0
Yeast_strain_3,D05,05,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.400000095367432,147.24000549316406,0.0
Yeast_strain_3,D06,06,D,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.7100000381469727,146.6999969482422,0.0
Yeast_strain_1,E01,01,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.680000066757202,147.9600067138672,0.0
Yeast_strain_1,E02,02,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.400000095367432,147.92999267578125,0.0
Yeast_strain_2,E03,03,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.660000085830689,147.3800048828125,0.0
Yeast_strain_2,E04,04,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.700000047683716,147.6199951171875,0.0
Yeast_strain_3,E05,05,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.759999990463257,147.4600067138672,0.0
Yeast_strain_3,E06,06,E,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.839999914169312,147.08999633789062,0.0
Yeast_strain_1,F01,01,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.559999942779541,148.11000061035156,0.0
Yeast_strain_1,F02,02,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.549999952316284,147.1199951171875,0.0
Yeast_strain_2,F03,03,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,4.019999980926514,146.75,0.0
Yeast_strain_2,F04,04,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.569999933242798,148.00999450683594,0.0
Yeast_strain_3,F05,05,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.940000057220459,148.85000610351562,0.0
Yeast_strain_3,F06,06,F,159.0,15.902799606323242,1.5999994277954102,802.24,2.24,3.450000047683716,147.4199981689453,0.0
Yeast_strain_1,C01,01,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,2.9100000858306885,146.97999572753906,0.0
Yeast_strain_1,C02,02,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,2.890000104904175,147.3800048828125,0.0
Yeast_strain_2,C03,03,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,2.9100000858306885,147.41000366210938,0.0
Yeast_strain_2,C04,04,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,2.950000047683716,147.8699951171875,0.0
Yeast_strain_3,C05,05,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.1700000762939453,147.6999969482422,0.0
Yeast_strain_3,C06,06,C,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.0199999809265137,147.66000366210938,0.0
Yeast_strain_1,D01,01,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.259999990463257,147.5500030517578,0.0
Yeast_strain_1,D02,02,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.309999942779541,147.22999572753906,0.0
Yeast_strain_2,D03,03,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.390000104904175,147.91000366210938,0.0
Yeast_strain_2,D04,04,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.430000066757202,147.63999938964844,0.0
Yeast_strain_3,D05,05,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.390000104904175,147.08999633789062,0.0
Yeast_strain_3,D06,06,D,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.690000057220459,146.92999267578125,0.0
Yeast_strain_1,E01,01,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.559999942779541,147.69000244140625,0.0
Yeast_strain_1,E02,02,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.509999990463257,148.0,0.0
Yeast_strain_2,E03,03,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.680000066757202,147.22000122070312,0.0
Yeast_strain_2,E04,04,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.5999999046325684,148.33999633789062,0.0
Yeast_strain_3,E05,05,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.7699999809265137,147.6199951171875,0.0
Yeast_strain_3,E06,06,E,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.809999942779541,147.27999877929688,0.0
Yeast_strain_1,F01,01,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.700000047683716,148.14999389648438,0.0
Yeast_strain_1,F02,02,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.5299999713897705,147.32000732421875,0.0
Yeast_strain_2,F03,03,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,4.03000020980835,147.3699951171875,0.0
Yeast_strain_2,F04,04,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.670000076293945,148.77000427246094,0.0
Yeast_strain_3,F05,05,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.839999914169312,148.35000610351562,0.0
Yeast_strain_3,F06,06,F,160.0,16.00279998779297,1.6999998092651367,802.4,2.4,3.470000028610229,147.33999633789062,0.0
Yeast_strain_1,C01,01,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,2.880000114440918,146.9600067138672,0.0
Yeast_strain_1,C02,02,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,2.9600000381469727,147.11000061035156,0.0
Yeast_strain_2,C03,03,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,2.9800000190734863,147.83999633789062,0.0
Yeast_strain_2,C04,04,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,2.890000104904175,147.91000366210938,0.0
Yeast_strain_3,C05,05,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.0199999809265137,147.55999755859375,0.0
Yeast_strain_3,C06,06,C,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,2.9600000381469727,147.02999877929688,0.0
Yeast_strain_1,D01,01,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.1700000762939453,147.35000610351562,0.0
Yeast_strain_1,D02,02,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.309999942779541,146.99000549316406,0.0
Yeast_strain_2,D03,03,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.299999952316284,147.49000549316406,0.0
Yeast_strain_2,D04,04,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.359999895095825,146.85000610351562,0.0
Yeast_strain_3,D05,05,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.4800000190734863,146.72000122070312,0.0
Yeast_strain_3,D06,06,D,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.660000085830689,146.6999969482422,0.0
Yeast_strain_1,E01,01,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.5299999713897705,147.8800048828125,0.0
Yeast_strain_1,E02,02,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.450000047683716,148.0,0.0
Yeast_strain_2,E03,03,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.609999895095825,147.44000244140625,0.0
Yeast_strain_2,E04,04,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.5899999141693115,147.94000244140625,0.0
Yeast_strain_3,E05,05,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.7899999618530273,147.7899932861328,0.0
Yeast_strain_3,E06,06,E,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.849999904632568,147.60000610351562,0.0
Yeast_strain_1,F01,01,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.5799999237060547,147.80999755859375,0.0
Yeast_strain_1,F02,02,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.569999933242798,147.08999633789062,0.0
Yeast_strain_2,F03,03,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.869999885559082,146.9199981689453,0.0
Yeast_strain_2,F04,04,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.640000104904175,148.00999450683594,0.0
Yeast_strain_3,F05,05,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.869999885559082,147.77999877929688,0.0
Yeast_strain_3,F06,06,F,161.0,16.102800369262695,1.8000001907348633,802.56,2.56,3.440000057220459,147.49000549316406,0.0
Yeast_strain_1,C01,01,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,2.9200000762939453,146.99000549316406,0.0
Yeast_strain_1,C02,02,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,2.950000047683716,147.1699981689453,0.0
Yeast_strain_2,C03,03,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,2.9200000762939453,147.9199981689453,0.0
Yeast_strain_2,C04,04,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,2.930000066757202,147.77999877929688,0.0
Yeast_strain_3,C05,05,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.109999895095825,147.3800048828125,0.0
Yeast_strain_3,C06,06,C,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.059999942779541,147.77000427246094,0.0
Yeast_strain_1,D01,01,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.289999961853028,147.63999938964844,0.0
Yeast_strain_1,D02,02,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.25,147.1199951171875,0.0
Yeast_strain_2,D03,03,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.299999952316284,148.02999877929688,0.0
Yeast_strain_2,D04,04,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.3499999046325684,147.00999450683594,0.0
Yeast_strain_3,D05,05,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.390000104904175,146.97999572753906,0.0
Yeast_strain_3,D06,06,D,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.5899999141693115,146.85000610351562,0.0
Yeast_strain_1,E01,01,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.660000085830689,147.38999938964844,0.0
Yeast_strain_1,E02,02,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.450000047683716,148.10000610351562,0.0
Yeast_strain_2,E03,03,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.5899999141693115,147.35000610351562,0.0
Yeast_strain_2,E04,04,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.670000076293945,147.8699951171875,0.0
Yeast_strain_3,E05,05,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.759999990463257,147.77000427246094,0.0
Yeast_strain_3,E06,06,E,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.859999895095825,147.4600067138672,0.0
Yeast_strain_1,F01,01,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.430000066757202,148.22000122070312,0.0
Yeast_strain_1,F02,02,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.470000028610229,146.97999572753906,0.0
Yeast_strain_2,F03,03,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.890000104904175,147.4199981689453,0.0
Yeast_strain_2,F04,04,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.609999895095825,148.5800018310547,0.0
Yeast_strain_3,F05,05,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.849999904632568,147.92999267578125,0.0
Yeast_strain_3,F06,06,F,162.0,16.202800750732422,1.9000005722045896,802.72,2.72,3.450000047683716,146.86000061035156,0.0
Yeast_strain_1,C01,01,C,163.0,16.302799224853516,1.999999046325684,802.88,2.88,2.930000066757202,147.27000427246094,0.0
